		T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T0	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T1	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2	T2
		R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	R25	R26	R27	R28	R29	R30	R31	R32	R33	R34	R35	R36	R37	R38	R39	R40	R41	R42	R43	R44	R45	R46	R47	R48	R49	R50	R51	R52	R53	R54	R55	R56	R57	R58	R59	R60	R61	R62	R63	R64	R65	R66	R67	R68	R69	R70	R71	R72	R73	R74	R75	R76	R77	R78	R79	R80	R81	R82	R83	R84	R85	R86	R87	R88	R89
T0	R0	5.0186511188691244e-08	0.0039167584348460864	0.055061724601066606	2.546012421214849e-09	3.551309570690888e-10	1.1439165295304763e-06	0.008478926126002147	3.880381581664504e-21	4.914315497385627e-05	0.00020509847246370086	4.628080809463937e-11	3.4308227220821744e-07	0.005921490723180712	1.2602274341864028e-10	0.024618885807726587	1.605715550114358e-06	9.866049457429471e-12	7.376700505356614e-05	1.2126208175798366e-09	3.3280994353816994e-06	0.00037429147298347206	0.004272968482786645	0.0027541384126732573	0.04445775916630002	2.2370206091903354e-05	0.016507184697603396	1.9255161999248235e-10	8.229017378712791e-10	0.0002351717136203093	4.405351689648913e-15	1.2720615275409595e-13	5.138935334523862e-13	5.580038626754729e-55	6.660679285166261e-06	4.614188529476931e-153	5.2561607955827826e-08	4.171649499526315e-09	1.115371394881108e-43	1.5691409539100767e-33	1.907624667913154e-13	2.3752050684292745e-29	8.544385453720789e-64	0.0018891922748300756	6.9658204621716226e-99	1.3392140796869964e-22	3.7432006507164346e-62	4.1312834242518115e-40	1.5509687917448065e-19	3.538103226133976e-22	8.233747175726065e-33	1.831841253295841e-15	0.08724339480494922	7.164852541228949e-29	5.8861903569577076e-36	4.340887837597916e-68	2.70318339182035e-21	3.642360001404906e-50	2.245187070058888e-27	1.6613122176276914e-13	7.503297840948058e-07	2.8838079795168547e-05	5.482205416489871e-51	1.3817604033266792e-35	1.8628934962782745e-12	4.513055627994071e-29	3.212747942011925e-35	1.7350919231327546e-55	2.6666007291098377e-106	2.4237552562293815e-24	3.47004055350448e-58	0.026382788690900244	7.839762353625409e-07	8.967867173441537e-117	3.0137665425995097e-77	7.187115568959701e-22	5.216413493679861e-112	0.0	2.2066956749110585e-27	1.177364313442665e-27	4.384303286969485e-299	8.974400052023043e-27	5.2441854131939626e-24	5.61921118367356e-175	8.459358476237147e-34	2.2884845429464038e-57	1.0154667450775477e-07	1.3028881602116058e-52	6.725154463091541e-171	4.780403186439273e-139	1.723289752113211e-95
T0	R1	0.0001252407338866812	0.009030315603473575	4.473079857971439e-17	5.998795340975857e-07	7.777585272155165e-09	3.5711211736172114e-12	1.6355720588856097e-05	0.00033104583760941404	7.721512187159638e-07	1.238060891687504e-08	2.2814903820333605e-06	6.780328299773784e-11	1.747129892934048e-06	0.05800313785737547	4.165567111450421e-06	0.038675018702392566	0.00010006536145448068	0.0007810065436846	7.766972293128372e-16	2.2617640968659363e-20	0.0003377567390260306	7.976456158140909e-08	0.004804867475910831	1.4989848082695372e-08	1.4265802519192942e-06	0.01095017389734706	2.122140188859466e-09	0.0025945707988612593	0.0815517344262665	8.16552295725922e-10	1.039562735313902e-53	1.5496116075532394e-05	2.547721991515889e-76	1.3421642491779181e-08	0.0004050057107709931	3.249281360590758e-18	0.002037611526018836	0.003103148552722045	7.413923510852068e-08	1.8301512343714818e-13	0.001198348624668617	2.9229312931781395e-29	1.2171654979209651e-45	1.6706631417651872e-41	0.0008914937880547373	7.3156709533263034e-06	2.1324956916041296e-70	1.3937860100049836e-31	5.044551808324127e-10	7.324421129283693e-11	0.2590281338965156	3.8822864621207827e-25	2.1318685014936155e-14	5.873154147100097e-06	2.3175544131446827e-07	0.02179417113659888	3.0269290869659834e-07	1.1207602061799814e-15	1.230518337891589e-50	7.963875118614684e-54	1.7525568562808307e-17	2.918020588095939e-73	1.527835008296617e-28	0.006249331058368467	1.1424305471572477e-277	4.692795162664805e-41	6.0728310891332666e-89	1.7875590442723082e-55	6.631657427573526e-07	2.8633058914907924e-05	6.916114939974392e-35	1.9449781355211676e-22	1.2685488985322802e-13	2.0844919615930972e-106	6.14483253634999e-97	6.115640547937577e-144	3.882947747085794e-70	6.689799203729898e-108	1.1097743160625473e-50	1.4695559186645901e-36	1.0714952260156006e-84	3.468881431127055e-18	0.026198033680993035	7.229967875461859e-65	1.2480178636740425e-59	8.337873601766693e-41	3.5447953938789934e-14	8.093115935974542e-78	6.000454055921773e-41	3.194145283200846e-53
T0	R2	1.5085456470564951e-12	3.6150788626320515e-05	2.0271017522368258e-10	0.0025693521337927755	0.031334118540087344	4.1680598209696174e-08	0.0003801744155677948	0.0006737985368340904	2.8591422350211897e-05	0.0005479937193683839	0.21652455932203069	0.06688574342228636	1.6898035299844432e-10	9.42929808567123e-15	0.00025610138064341496	1.07822800165864e-08	1.0593207832296285e-10	0.0002875519833450109	0.013010829399713469	3.514762467047706e-20	1.58390035346021e-08	0.054237515997210065	7.742059685248966e-08	7.217153013498143e-22	1.0693746995077297e-13	4.852798858056383e-05	0.008664920791557848	0.007605472144915669	0.13084445705871212	5.026355953325551e-06	3.1107981686832427e-18	2.2159618666857544e-19	1.318128445210622e-26	3.4226046445823062e-93	9.762885722166886e-26	2.9770704652558536e-38	6.760659114374602e-36	3.20026104061808e-15	3.7154934746781594e-35	0.15275433544640957	6.778830932460518e-38	8.101743939033054e-56	1.1994591620315946e-40	2.3986608373962643e-44	1.5593487769290637e-26	0.001388665602585437	7.777901160579063e-49	0.0007672438757395209	1.8868517795964917e-08	1.355901064647307e-06	2.291780385847682e-46	2.222544485321835e-41	5.479179555623866e-14	4.5227462916120975e-31	6.210535473310445e-34	9.057768206934122e-18	8.230954311971385e-08	3.4654557931887267e-19	4.253676296242139e-40	1.3805901399521746e-74	8.57879945412494e-78	3.3491274296569746e-05	6.644315841571348e-80	7.451502721765639e-14	8.988360395858555e-12	8.871429435285559e-45	3.451667956182565e-87	7.868531068890404e-22	8.87783568532868e-21	1.300373489542829e-124	1.534477792406641e-50	5.599636913731718e-11	4.600162678486904e-47	4.552714080682244e-05	2.877887324298554e-79	6.072137178231612e-48	7.145939986565529e-54	5.723190887871668e-07	1.5588612034744154e-36	6.223024963221974e-56	1.0419873538246049e-99	7.375051745986356e-08	8.263626299009481e-26	1.7981319156771546e-117	1.247077294754489e-140	6.694729703212322e-26	2.8049152270366056e-19	4.544986653719182e-88	4.5569764041895603e-116	2.2606550807131768e-254
T0	R3	0.0006402295767926632	0.0005443088758640721	0.06321453415010865	9.246353009947313e-14	2.5967822732733112e-12	0.0014697370965673746	0.00017056600542978822	4.544961535928324e-08	0.004228988837422677	5.355633358159481e-21	7.288710283865182e-09	2.862226859158324e-14	0.004427574801589108	0.0024524793658732584	0.013604109402326042	3.2454957641887164e-08	5.691436881078269e-07	0.004011183610839311	2.8600293304052616e-08	7.741234616012559e-05	5.3713594561717983e-14	0.010415515766141128	0.014169147315472858	0.001578086276966765	9.19107903392804e-05	0.1208469950915335	0.0002360049217466704	1.0257277604370242e-06	2.1891097025489847e-05	5.5633344697766946e-05	1.5821465331893004e-11	3.854641647195982e-15	6.888435992975224e-35	2.7664076141494933e-11	3.053359991355572e-87	1.0370814760948574e-16	4.8793964847623203e-23	5.189548423555694e-53	0.04377149045066945	4.4576430680929366e-17	0.00040154783928947075	1.521807838213393e-32	0.5018610722308537	2.482409751762117e-21	1.8797569449865728e-35	3.5135527860446058e-06	6.293062457297323e-134	1.5233931683869847e-93	4.29821184160843e-27	1.3521881241220906e-10	2.885908128280365e-33	1.1587757840308127e-07	4.931496396182222e-35	6.278407726486204e-19	3.897604372245251e-29	3.0499672181744375e-57	1.500911476901782e-21	3.9167368497185587e-22	1.988489035290762e-11	2.885159967480049e-06	5.606533757574443e-80	8.92721813759425e-29	8.126017144342933e-102	4.084749919022863e-81	3.0289510134454833e-151	1.7946022677138837e-22	0.003633896417431468	5.308982190323803e-59	9.917199710659744e-33	1.3756330016557078e-05	1.6749309685901462e-23	1.3116617671772762e-114	9.552558064061311e-112	3.700379411801903e-95	9.708006721151803e-92	1.3442985339972323e-06	1.4564650832225334e-27	1.1855052053199594e-90	6.573622932718185e-31	9.92594801584246e-24	9.368841139431422e-173	1.0311402544412758e-12	1.4403607411088569e-15	3.020746950641051e-40	3.937371648859701e-58	1.5619286117233225e-13	1.1262332170945331e-13	1.6672729121900566e-55	4.725744483548331e-48	2.4546473934377914e-19
T0	R4	1.2649829726743957e-05	5.644210255444168e-10	0.0003602376076865633	0.004169930419430729	0.0003236482678827039	1.1081354763837666e-11	2.081684994026544e-06	0.36697541061605576	2.62993666677502e-07	1.6488122301718756e-05	8.224189156817353e-07	0.003914579680447556	3.0619385823778464e-11	1.4138702428842996e-06	0.00016165345694776337	1.4960971354334236e-05	3.4735089547746482e-09	0.00018440844781458432	0.0031565905169537575	0.1663653955468299	3.741891016905067e-22	1.128621252555578e-08	1.925877394748259e-10	2.7333677082786368e-08	4.962313456179415e-07	7.93615575102852e-06	1.00553877210329e-06	2.8547290955328344e-08	2.1941932963548115e-17	2.130903617119048e-07	0.017619116389060035	1.1410199289911274e-26	4.111457295645851e-05	2.310512429870649e-19	1.3308388840291674e-38	2.0664143829677332e-30	2.8860510758320415e-12	2.6838143653001047e-12	7.64191338750671e-99	2.2335526650583706e-08	2.2933734782431564e-61	1.0525836840512282e-19	2.401781037191267e-18	1.3540347194433093e-15	6.775613069980965e-06	8.463154116926001e-10	1.357746524119786e-11	2.6759284827071948e-11	1.168697571511411e-34	1.4168054977657628e-08	1.5079554468326358e-59	6.594076393054455e-08	6.499495381793978e-26	1.2886415276675998e-123	0.008311579534223852	1.7593735683566247e-27	6.697095560750023e-36	5.697895684023269e-18	2.6371588315615726e-36	7.0059414821870945e-37	2.6001275581941317e-15	1.4113427088807442e-20	1.9324931792579132e-48	0.0005903426110444237	4.772311537299081e-26	1.1619393987701588e-65	4.6429547728548645e-169	1.2268253450546556e-24	1.7359862101239646e-11	2.1724627917169267e-18	8.417935600256476e-120	3.1004952372212227e-40	2.764349563351355e-48	6.465239596093145e-49	1.3227809918969632e-71	2.6826116857675144e-25	0.00029956226108218855	0.00023650920807390992	9.631933320977749e-09	2.3100826075107164e-13	0.00011056853872621601	5.046481017804422e-34	1.1956456501049395e-11	3.8912918495982166e-212	4.106836273784835e-06	1.8959575201154175e-133	3.462295203576545e-34	6.455188819746606e-38	1.1742611606035188e-71	1.4978531508697344e-13
T0	R5	0.03467297003216768	5.206443707682872e-07	0.0006399600908512878	1.370664695804707e-09	1.0156833540780372e-07	0.010753731665103631	4.874834537249593e-09	6.371103997604357e-05	4.502508813439131e-11	0.0006131804638983281	3.157392375842255e-05	0.016205547385734397	4.741441781675418e-31	1.3095919286275354e-05	8.731632869344266e-08	2.1305730450560525e-09	4.295080553754037e-18	0.0004232388725581635	0.0634352359815591	0.01837407063657187	4.17216979005427e-08	1.637470823354486e-14	0.010356526259141569	0.03326547727240739	0.05003439692259208	0.013603954449936602	2.7395057739902417e-08	6.367583337711001e-10	1.116874534512204e-05	0.0006094068219656496	3.266645864470433e-10	4.908001348218781e-18	1.2948036518114825e-28	2.711984274786676e-77	1.170723008957508e-12	0.0052828712729118725	2.0034775055737047e-28	5.2459199074512496e-08	1.2557378450365134e-21	9.058691292141659e-59	0.001041037990866385	1.50392401179375e-27	9.814051418360457e-32	4.618761051377081e-73	7.417546660622466e-93	4.851296908512607e-69	0.0006492902026155253	2.3047038007222175e-06	7.454760629867373e-05	0.00749485494842056	1.5813950657762978e-08	4.3015245802388136e-79	2.349678466936963e-80	1.714152914578814e-34	3.6310570066260807e-26	9.641763343824015e-41	1.6163102965425217e-52	6.62769424890763e-29	1.334986555207184e-31	1.5538962441704986e-48	8.905880733473604e-40	1.8361320841099273e-44	7.88211938611985e-30	0.003269587970663205	1.219939351192006e-46	1.0846535907523912e-61	0.0016816929429318917	6.204357765235021e-29	1.025282084067939e-53	3.7478902081486315e-58	5.0819260241830727e-54	3.251211203326042e-31	8.947162550434398e-59	9.931210629467237e-13	5.6570368166018505e-130	2.4371569480653424e-05	9.260894349968868e-21	8.145840348735797e-35	1.6149514371229673e-97	9.906136391228248e-07	2.1215893519173217e-50	6.453443316871045e-76	5.074688959248001e-81	1.4893793171061678e-15	5.513059756247644e-96	1.2431354699578392e-61	1.8158804990195703e-39	0.013231782239185152	0.001398449146715996	2.801104099447411e-38
T0	R6	3.0288560822647807e-07	0.25656646927054905	1.593160155805129e-08	0.0005398399022295976	2.9525932615788343e-06	1.1364422252499143e-13	0.006491717120351011	0.015449346443794044	9.637299626924492e-22	3.110000463115278e-09	0.08515619759064859	0.0021780647595775722	1.1807588668259713e-10	3.3819352346632333e-14	3.123526457394522e-08	4.333858048284955e-12	2.169456942282189e-20	0.0010326736616563083	0.004586656153341121	5.07322383761624e-15	0.00012695299552298225	1.0535880076567257e-07	9.371355346736702e-10	1.0916119299195773e-52	1.89704084498204e-05	3.2718708253030447e-09	0.04386757738588101	1.4504900707946372e-07	0.0030711508737440935	9.170990352599471e-08	5.369677715490055e-12	1.3112781166070697e-13	5.571314269718334e-06	1.0940400839809896e-50	3.8206140646259845e-10	2.4527752826081313e-21	0.02718775012493972	3.801764934026872e-38	7.007836894632866e-17	2.0209826347639743e-22	6.2654430594573184e-37	1.8599690303644846e-14	1.3721204376190272e-05	2.9708558159896917e-34	3.116297386196822e-49	2.217339084275875e-31	2.5019337176019793e-14	1.771776838477515e-15	1.8289813482076197e-69	6.766886596492364e-19	1.4225448800135043e-09	3.2096302184354392e-24	1.4785531165065044e-76	3.124146694180488e-18	0.00018096412099588934	5.543304643432389e-16	3.981387942348024e-28	4.3553138793337323e-10	8.7614070985055e-08	8.679087464571025e-77	1.1798893979895516e-29	1.383856209002383e-177	2.9145674267075085e-29	4.286371190920006e-66	1.0458415891570603e-30	0.02332339163298318	8.756319069671493e-07	1.110152254646088e-62	7.227929929120016e-13	3.263407987957998e-72	7.583006164903364e-82	1.1232537099307364e-12	2.9746944534048634e-27	3.584871920325965e-76	2.1806459035264664e-32	3.3812750201334966e-08	5.916702675470294e-66	1.7083670982001724e-35	1.6257389410914266e-50	6.826311672610946e-16	1.4383482360897372e-14	1.8089675093676122e-53	1.754903569942209e-97	2.77613666467697e-21	1.1878408372102596e-228	1.0051658013498703e-18	7.663087396528566e-43	9.560075595250092e-57	1.1300199524527557e-72	3.0164046700333867e-38
T0	R7	8.001178046835793e-10	0.0063323030642098935	0.00017819487895942394	5.263014397147319e-17	5.5570493927487935e-12	1.347726675840104e-05	0.0001445487073062033	5.541398608321517e-06	6.4527433789016865e-09	1.036214519732811e-13	0.031224313669619634	9.409287199170641e-20	0.0013017673256703137	2.940601587459654e-09	0.009333637099152737	3.922216032803961e-05	0.0010783288104818307	1.5306538090557416e-10	9.89847885966673e-18	6.866575243135992e-05	0.0001868807777666325	9.953588127763367e-11	0.06815610303991665	1.5915432411437346e-13	0.0021925755861847587	8.7849197119327e-05	1.0392458199022076e-05	0.0006726621861355623	1.2454547857834018e-05	4.862309422822049e-05	1.897445670985018e-42	2.6342621120261294e-37	8.765433098186088e-42	6.036542262230621e-39	1.974553555554772e-08	1.6104043055242161e-06	6.745131252701431e-10	3.8394751481770176e-08	6.855592168650666e-10	1.3551493687596756e-96	3.6719953479119695e-33	1.894799127788887e-33	2.90710490135114e-17	5.1250914602137956e-105	0.027148656906989387	3.8907414553828264e-21	3.657596350423891e-97	0.0196793221733544	9.755599683003159e-10	1.5182783597412189e-10	4.1086854287726724e-39	8.949493889801991e-44	3.484975650063665e-19	2.871270850001446e-17	6.243014639017869e-18	1.4640741814335002e-21	8.083296915752305e-43	3.719625273475445e-10	5.967636320489382e-13	2.601385119308586e-85	1.4949585017311152e-13	1.6181191411652927e-44	3.3516035461572964e-150	7.509210517835159e-20	8.236382761863492e-23	1.3749823847957183e-34	9.20784612655134e-72	1.1216259706390958e-15	1.1655318038798605e-26	8.65191995713735e-82	9.348844763567364e-27	8.840140951196219e-05	5.030345576404339e-19	2.609625498959088e-21	6.081265487141579e-16	3.8185282755510167e-134	1.9936389501681405e-19	4.997988012109101e-32	1.3137121694967035e-30	9.210906014598327e-68	3.34817717575692e-33	1.479507847982121e-27	1.6502050825060845e-28	2.6175161437752646e-17	1.0499591478281337e-63	5.10168217405289e-60	3.9962094278233475e-81	9.764732757088461e-05	0.05238692288045097	4.047633043755481e-87
T0	R8	8.679041660056483e-08	0.03994771492584153	8.772359408916762e-10	6.8284939824091376e-06	0.0010645390381233714	9.059276700074754e-05	3.1221102590721267e-09	1.147687359615536e-16	7.065048757042701e-22	1.4109656665957267e-23	0.00014365440012444256	0.003210884172469731	4.2538749280477967e-16	0.15095281736864638	7.044158369768786e-10	2.759876841241117e-05	0.003934178626132356	2.8373369909100504e-12	4.84901690546356e-23	8.832020919630605e-27	1.9366507681006183e-07	0.0011542446612360132	8.38834952756288e-05	3.244473584577598e-05	1.276976961936564e-09	1.186223589018196e-09	0.040319516918643994	1.6004444777762172e-06	0.02579719502715986	0.0004010555661356194	6.465254782451503e-19	1.906280472188917e-06	5.760212645228553e-08	1.43140563523303e-18	4.2935703083460656e-19	5.422308963623342e-36	4.307074813079769e-09	3.8244269142471693e-10	3.2210464724812355e-05	8.569945379063376e-07	4.5498519547853334e-48	2.249993356760465e-129	6.348622554044064e-17	4.831062430705112e-47	3.121961454534233e-20	5.451360502217067e-29	3.755099666970303e-11	6.131942099158242e-26	4.554203243832306e-29	0.0008543724278913586	6.190152606361085e-14	1.1074504733978063e-06	6.275728653606842e-127	4.508951797932209e-28	6.705984431195052e-57	5.5715158254199216e-18	0.00016640604103184228	2.6915001146204716e-05	2.96408746578902e-20	2.583315665716788e-18	0.0005838805498382566	0.00044988919013649214	1.3320722350852552e-224	3.4132115706760233e-105	2.5096691249886687e-57	4.184769899441374e-62	2.1094291842524094e-40	1.914324345422153e-33	2.2802498029924328e-79	9.099801616208856e-69	3.488671100797669e-62	4.423078512190245e-15	2.6619517170348547e-91	3.5052749561746525e-41	1.084670188202057e-42	0.0	1.3192134918553699e-36	4.75477545543987e-22	3.541986369522932e-48	1.1860729097790755e-183	5.597189450080486e-45	4.958301796491091e-35	8.318978549200676e-29	0.0021407597701088256	2.322523316649653e-52	8.300176393195347e-18	0.0075819008055718765	1.832927162781651e-58	5.007992651668064e-07	7.348702506905452e-121
